TransactionId,FraudResult
TransactionId_8486,5.281255724604909e-06
TransactionId_50835,2.813524692436591e-06
TransactionId_98385,3.3119670148989753e-06
TransactionId_101725,-7.139491719853307e-07
TransactionId_54465,2.813524692436591e-06
TransactionId_39911,6.227308761161337e-06
TransactionId_28793,5.844919418474692e-07
TransactionId_45732,2.813524692436591e-06
TransactionId_73780,2.813524692436591e-06
TransactionId_11627,2.813524692436591e-06
TransactionId_60096,5.844919418474692e-07
TransactionId_59958,-1.409601102055974e-06
TransactionId_122079,4.455229659063653e-06
TransactionId_131559,9.782142911037471e-06
TransactionId_6439,5.281255724604909e-06
TransactionId_131106,-0.00059032615134563
TransactionId_96213,5.281255724604909e-06
TransactionId_59454,2.813524692436591e-06
TransactionId_108153,2.813524692436591e-06
TransactionId_115818,-1.409601102055974e-06
TransactionId_135719,5.281255724604909e-06
TransactionId_53487,2.813524692436591e-06
TransactionId_93694,3.5091766225072494e-06
TransactionId_93327,5.844919418474692e-07
TransactionId_115925,5.844919418474692e-07
TransactionId_51988,2.813524692436591e-06
TransactionId_32191,4.0076189449696084e-06
TransactionId_37961,-7.139491719853307e-07
TransactionId_76590,-1.111599882231621e-07
TransactionId_66243,-1.111599882231621e-07
TransactionId_137475,-1.111599882231621e-07
TransactionId_45874,-1.111599882231621e-07
TransactionId_136607,2.813524692436591e-06
TransactionId_36196,3.5091766225072494e-06
TransactionId_85259,0.0003934611663122759
TransactionId_62034,2.813524692436591e-06
TransactionId_68424,-7.139491719853307e-07
TransactionId_70791,3.3119670148989753e-06
TransactionId_129222,2.813524692436591e-06
TransactionId_133713,5.281255724604909e-06
TransactionId_88383,2.813524692436591e-06
TransactionId_50787,5.844919418474692e-07
TransactionId_56636,2.813524692436591e-06
TransactionId_125121,5.281255724604909e-06
TransactionId_102379,2.813524692436591e-06
TransactionId_7054,5.281255724604909e-06
TransactionId_41005,2.813524692436591e-06
TransactionId_19389,5.844919418474692e-07
TransactionId_135721,2.813524692436591e-06
TransactionId_4479,5.844919418474692e-07
TransactionId_45877,2.813524692436591e-06
TransactionId_135333,4.0076189449696084e-06
TransactionId_98555,2.813524692436591e-06
TransactionId_29412,-0.00016258343242748507
TransactionId_113442,-0.00029857247745254407
TransactionId_94025,-5.614082992159741e-06
TransactionId_66485,-1.409601102055974e-06
TransactionId_43788,4.0076189449696084e-06
TransactionId_90831,0.0003934611663122759
TransactionId_19026,2.813524692436591e-06
TransactionId_3705,5.281255724604909e-06
TransactionId_55981,2.813524692436591e-06
TransactionId_131269,3.8872276482949345e-05
TransactionId_106991,2.813524692436591e-06
TransactionId_132706,-7.139491719853307e-07
TransactionId_721,2.813524692436591e-06
TransactionId_54604,-7.139491719853307e-07
TransactionId_128165,-7.139491719853307e-07
TransactionId_43496,2.813524692436591e-06
TransactionId_69257,9.782142911037471e-06
TransactionId_40557,2.813524692436591e-06
TransactionId_115797,-7.139491719853307e-07
TransactionId_64730,2.813524692436591e-06
TransactionId_81227,0.00012503010644505976
TransactionId_100968,-6.11001183130007e-06
TransactionId_40886,-1.409601102055974e-06
TransactionId_139961,-0.003082312904602534
TransactionId_26621,2.813524692436591e-06
TransactionId_32982,4.585603794534278e-06
TransactionId_129949,3.5091766225072494e-06
TransactionId_125430,-1.111599882231621e-07
TransactionId_57048,2.813524692436591e-06
TransactionId_87454,2.813524692436591e-06
TransactionId_4100,5.844919418474692e-07
TransactionId_111919,4.0076189449696084e-06
TransactionId_80692,2.813524692436591e-06
TransactionId_127994,-1.409601102055974e-06
TransactionId_11445,5.281255724604909e-06
TransactionId_139479,2.813524692436591e-06
TransactionId_23232,4.585603794534278e-06
TransactionId_128642,5.281255724604909e-06
TransactionId_138072,2.813524692436591e-06
TransactionId_6657,0.00012503010644505976
TransactionId_13180,2.813524692436591e-06
TransactionId_66209,-7.139491719853307e-07
TransactionId_57275,-1.5625624227385856e-05
TransactionId_28740,5.844919418474692e-07
TransactionId_139884,2.813524692436591e-06
TransactionId_2284,4.0076189449696084e-06
TransactionId_132935,2.813524692436591e-06
TransactionId_62871,-7.139491719853307e-07
TransactionId_52267,1.5709805884515547e-06
TransactionId_31470,5.844919418474692e-07
TransactionId_104465,-7.171241331694097e-05
TransactionId_58742,2.813524692436591e-06
TransactionId_136128,6.7696354002108824e-06
TransactionId_57073,2.813524692436591e-06
TransactionId_122770,-7.139491719853307e-07
TransactionId_47152,2.813524692436591e-06
TransactionId_43457,4.0076189449696084e-06
TransactionId_134123,2.813524692436591e-06
TransactionId_85117,4.0076189449696084e-06
TransactionId_84842,2.813524692436591e-06
TransactionId_5519,-1.111599882231621e-07
TransactionId_16545,2.813524692436591e-06
TransactionId_116411,3.5091766225072494e-06
TransactionId_65133,-1.409601102055974e-06
TransactionId_11002,2.813524692436591e-06
TransactionId_51854,-1.409601102055974e-06
TransactionId_129466,4.0076189449696084e-06
TransactionId_69589,2.813524692436591e-06
TransactionId_34810,-7.139491719853307e-07
TransactionId_3357,2.813524692436591e-06
TransactionId_59489,2.5465096057183035e-06
TransactionId_125,2.813524692436591e-06
TransactionId_82000,0.0003934611663122759
TransactionId_104926,2.813524692436591e-06
TransactionId_104022,4.0076189449696084e-06
TransactionId_53334,2.813524692436591e-06
TransactionId_29670,5.281255724604909e-06
TransactionId_52344,2.813524692436591e-06
TransactionId_98062,-7.139491719853307e-07
TransactionId_46082,5.281255724604909e-06
TransactionId_53528,0.00012703322066371145
TransactionId_132689,-7.139491719853307e-07
TransactionId_57263,2.813524692436591e-06
TransactionId_140359,4.0076189449696084e-06
TransactionId_41132,2.813524692436591e-06
TransactionId_21343,-0.0024034490027773203
TransactionId_35341,4.0076189449696084e-06
TransactionId_61461,2.813524692436591e-06
TransactionId_122533,9.782142911037471e-06
TransactionId_85858,4.0076189449696084e-06
TransactionId_92103,2.813524692436591e-06
TransactionId_118980,5.281255724604909e-06
TransactionId_91790,2.813524692436591e-06
TransactionId_96730,-8.601775597960657e-06
TransactionId_116355,5.281255724604909e-06
TransactionId_115163,-8.601775597960657e-06
TransactionId_5438,2.813524692436591e-06
TransactionId_4582,-7.139491719853307e-07
TransactionId_107981,-7.139491719853307e-07
TransactionId_125636,-7.139491719853307e-07
TransactionId_28883,-1.111599882231621e-07
TransactionId_36866,5.844919418474692e-07
TransactionId_110703,2.813524692436591e-06
TransactionId_14806,-1.111599882231621e-07
TransactionId_42535,4.0076189449696084e-06
TransactionId_132768,4.0076189449696084e-06
TransactionId_128607,2.813524692436591e-06
TransactionId_78294,3.5091766225072494e-06
TransactionId_33277,-7.139491719853307e-07
TransactionId_28609,2.813524692436591e-06
TransactionId_61118,0.0003934611663122759
TransactionId_28833,2.813524692436591e-06
TransactionId_29706,-7.139491719853307e-07
TransactionId_105110,2.813524692436591e-06
TransactionId_32337,6.227308761161337e-06
TransactionId_20925,3.3119670148989753e-06
TransactionId_64140,2.813524692436591e-06
TransactionId_89578,2.813524692436591e-06
TransactionId_132665,0.00012503010644505976
TransactionId_12586,5.844919418474692e-07
TransactionId_7696,2.813524692436591e-06
TransactionId_6572,-1.409601102055974e-06
TransactionId_116560,3.844950719551103e-06
TransactionId_33909,2.813524692436591e-06
TransactionId_14165,-7.139491719853307e-07
TransactionId_65375,2.813524692436591e-06
TransactionId_127712,5.844919418474692e-07
TransactionId_27857,2.813524692436591e-06
TransactionId_36123,9.782142911037471e-06
TransactionId_24615,-7.139491719853307e-07
TransactionId_39689,2.813524692436591e-06
TransactionId_111926,0.00030915751072257703
TransactionId_73153,-1.409601102055974e-06
TransactionId_79192,2.813524692436591e-06
TransactionId_94151,-7.139491719853307e-07
TransactionId_76754,-6.11001183130007e-06
TransactionId_59530,2.813524692436591e-06
TransactionId_134808,5.844919418474692e-07
TransactionId_132378,2.813524692436591e-06
TransactionId_76931,5.844919418474692e-07
TransactionId_94048,-1.409601102055974e-06
TransactionId_43593,-1.409601102055974e-06
TransactionId_35070,-1.409601102055974e-06
TransactionId_23967,3.373656111178134e-05
TransactionId_42287,-1.409601102055974e-06
TransactionId_78759,-1.409601102055974e-06
TransactionId_132287,5.281255724604909e-06
TransactionId_16701,5.281255724604909e-06
TransactionId_97904,2.813524692436591e-06
TransactionId_107968,2.813524692436591e-06
TransactionId_99662,3.5091766225072494e-06
TransactionId_10759,2.813524692436591e-06
TransactionId_109174,3.5091766225072494e-06
TransactionId_60897,2.813524692436591e-06
TransactionId_34618,5.844919418474692e-07
TransactionId_34107,2.813524692436591e-06
TransactionId_124887,-1.8551870143346312e-05
TransactionId_10372,-1.8551870143346312e-05
TransactionId_82649,5.3520572247817026e-05
TransactionId_99739,3.3119670148989753e-06
TransactionId_14269,2.813524692436591e-06
TransactionId_92504,3.5091766225072494e-06
TransactionId_39245,2.813524692436591e-06
TransactionId_63411,0.00012503010644505976
TransactionId_115320,5.281255724604909e-06
TransactionId_23757,3.8872276482949345e-05
TransactionId_94667,-1.409601102055974e-06
TransactionId_29966,2.813524692436591e-06
TransactionId_136149,5.281255724604909e-06
TransactionId_116904,2.813524692436591e-06
TransactionId_53592,5.281255724604909e-06
TransactionId_18129,3.8872276482949345e-05
TransactionId_64241,2.813524692436591e-06
TransactionId_41188,2.813524692436591e-06
TransactionId_56739,0.0003934611663122759
TransactionId_70880,2.813524692436591e-06
TransactionId_52229,4.0076189449696084e-06
TransactionId_34462,5.281255724604909e-06
TransactionId_119218,2.813524692436591e-06
TransactionId_113850,-1.409601102055974e-06
TransactionId_129129,4.0076189449696084e-06
TransactionId_51066,-2.3947932802661058e-05
TransactionId_85662,-2.3947932802661058e-05
TransactionId_57489,2.813524692436591e-06
TransactionId_116866,0.0007523502110709354
TransactionId_68086,5.844919418474692e-07
TransactionId_36408,4.0076189449696084e-06
TransactionId_121808,2.813524692436591e-06
TransactionId_81568,3.3119670148989753e-06
TransactionId_48390,-7.139491719853307e-07
TransactionId_12128,5.844919418474692e-07
TransactionId_121994,5.844919418474692e-07
TransactionId_97608,2.813524692436591e-06
TransactionId_105183,5.281255724604909e-06
TransactionId_114606,5.844919418474692e-07
TransactionId_119374,-1.409601102055974e-06
TransactionId_24030,1.5709805884515547e-06
TransactionId_68728,-1.409601102055974e-06
TransactionId_88006,-1.409601102055974e-06
TransactionId_25644,1.5709805884515547e-06
TransactionId_46657,4.0076189449696084e-06
TransactionId_137513,0.0003934611663122759
TransactionId_12710,-7.139491719853307e-07
TransactionId_129403,2.813524692436591e-06
TransactionId_32726,5.844919418474692e-07
TransactionId_95484,5.281255724604909e-06
TransactionId_131629,-7.139491719853307e-07
TransactionId_6866,3.3119670148989753e-06
TransactionId_120450,4.0076189449696084e-06
TransactionId_90745,4.0076189449696084e-06
TransactionId_17109,-1.409601102055974e-06
TransactionId_58333,3.3119670148989753e-06
TransactionId_78456,-7.139491719853307e-07
TransactionId_65131,4.0076189449696084e-06
TransactionId_127087,2.813524692436591e-06
TransactionId_39878,2.813524692436591e-06
TransactionId_34136,5.281255724604909e-06
TransactionId_98491,4.0076189449696084e-06
TransactionId_101713,5.844919418474692e-07
TransactionId_123613,5.281255724604909e-06
TransactionId_77002,2.813524692436591e-06
TransactionId_134146,2.813524692436591e-06
TransactionId_59805,5.281255724604909e-06
TransactionId_63022,1.289194358398231e-05
TransactionId_78915,2.813524692436591e-06
TransactionId_92097,-0.00016258343242748507
TransactionId_11219,5.4093693952680034e-05
TransactionId_125813,5.281255724604909e-06
TransactionId_109342,4.0076189449696084e-06
TransactionId_65441,-1.409601102055974e-06
TransactionId_1987,2.813524692436591e-06
TransactionId_64080,5.281255724604909e-06
TransactionId_105140,2.813524692436591e-06
TransactionId_46913,2.813524692436591e-06
TransactionId_113101,-0.0009976594912269932
TransactionId_32806,5.281255724604909e-06
TransactionId_11266,4.0076189449696084e-06
TransactionId_32479,2.813524692436591e-06
TransactionId_53925,2.813524692436591e-06
TransactionId_130458,5.281255724604909e-06
TransactionId_108721,5.281255724604909e-06
TransactionId_93042,3.8872276482949345e-05
TransactionId_101520,2.813524692436591e-06
TransactionId_78077,-7.139491719853307e-07
TransactionId_75214,5.844919418474692e-07
TransactionId_5472,3.5091766225072494e-06
TransactionId_85736,2.813524692436591e-06
TransactionId_322,2.813524692436591e-06
TransactionId_85576,-7.139491719853307e-07
TransactionId_95483,5.281255724604909e-06
TransactionId_45629,5.281255724604909e-06
TransactionId_59724,0.001945117958675616
TransactionId_5293,0.001945117958675616
TransactionId_87993,5.281255724604909e-06
TransactionId_35019,2.813524692436591e-06
TransactionId_96291,4.0076189449696084e-06
TransactionId_71877,2.813524692436591e-06
TransactionId_39759,-1.409601102055974e-06
TransactionId_138435,2.813524692436591e-06
TransactionId_76940,5.281255724604909e-06
TransactionId_29595,-1.409601102055974e-06
TransactionId_66519,5.281255724604909e-06
TransactionId_130668,2.813524692436591e-06
TransactionId_140234,5.281255724604909e-06
TransactionId_49319,2.813524692436591e-06
TransactionId_23111,5.916612204956527e-05
TransactionId_99833,2.813524692436591e-06
TransactionId_54609,-1.409601102055974e-06
TransactionId_48115,5.281255724604909e-06
TransactionId_41986,2.813524692436591e-06
TransactionId_45639,-0.0004572775585247647
TransactionId_105735,5.281255724604909e-06
TransactionId_40795,4.6172158020531914e-07
TransactionId_54759,2.813524692436591e-06
TransactionId_1644,4.585603794534278e-06
TransactionId_858,-3.2030163236330564e-06
TransactionId_98034,2.813524692436591e-06
TransactionId_117364,0.00012503010644505976
TransactionId_15036,-1.409601102055974e-06
TransactionId_120041,4.585603794534278e-06
TransactionId_139328,5.281255724604909e-06
TransactionId_52827,5.844919418474692e-07
TransactionId_139530,5.281255724604909e-06
TransactionId_122676,2.813524692436591e-06
TransactionId_22582,-1.8551870143346312e-05
TransactionId_67364,5.281255724604909e-06
TransactionId_69401,2.813524692436591e-06
TransactionId_77850,-7.139491719853307e-07
TransactionId_75218,4.585603794534278e-06
TransactionId_132209,2.5465096057183035e-06
TransactionId_117899,4.585603794534278e-06
TransactionId_107031,-7.139491719853307e-07
TransactionId_5109,2.813524692436591e-06
TransactionId_126022,2.813524692436591e-06
TransactionId_127916,0.0003934611663122759
TransactionId_10428,2.813524692436591e-06
TransactionId_40548,0.011199335045254132
TransactionId_7068,4.585603794534278e-06
TransactionId_92758,5.281255724604909e-06
TransactionId_133344,5.281255724604909e-06
TransactionId_50627,2.813524692436591e-06
TransactionId_113702,2.813524692436591e-06
TransactionId_120803,2.813524692436591e-06
TransactionId_37839,1.289194358398231e-05
TransactionId_135640,0.0003934611663122759
TransactionId_101027,2.813524692436591e-06
TransactionId_120853,4.6172158020531914e-07
TransactionId_89642,-1.409601102055974e-06
TransactionId_53433,0.0003934611663122759
TransactionId_106743,2.3210386457108429e-07
TransactionId_16209,4.0076189449696084e-06
TransactionId_28006,2.813524692436591e-06
TransactionId_98552,0.00012503010644505976
TransactionId_99060,2.813524692436591e-06
TransactionId_79923,-1.409601102055974e-06
TransactionId_67628,-1.409601102055974e-06
TransactionId_13137,-7.139491719853307e-07
TransactionId_69283,-7.139491719853307e-07
TransactionId_77632,2.813524692436591e-06
TransactionId_14985,-1.111599882231621e-07
TransactionId_54535,5.281255724604909e-06
TransactionId_30661,4.0076189449696084e-06
TransactionId_46260,2.813524692436591e-06
TransactionId_48892,5.281255724604909e-06
TransactionId_22506,2.813524692436591e-06
TransactionId_71518,-1.409601102055974e-06
TransactionId_137597,2.813524692436591e-06
TransactionId_115722,-1.111599882231621e-07
TransactionId_87921,2.813524692436591e-06
TransactionId_22779,-1.409601102055974e-06
TransactionId_57167,5.844919418474692e-07
TransactionId_94723,2.8694217022843695e-06
TransactionId_85131,2.813524692436591e-06
TransactionId_103679,5.844919418474692e-07
TransactionId_79803,2.813524692436591e-06
TransactionId_62016,5.281255724604909e-06
TransactionId_56175,5.281255724604909e-06
TransactionId_114729,2.813524692436591e-06
TransactionId_134797,5.794106382944123e-06
TransactionId_7753,5.281255724604909e-06
TransactionId_5048,5.4093693952680034e-05
TransactionId_72836,2.813524692436591e-06
TransactionId_13869,5.281255724604909e-06
TransactionId_132443,-7.139491719853307e-07
TransactionId_6170,2.813524692436591e-06
TransactionId_7636,2.813524692436591e-06
TransactionId_4426,5.281255724604909e-06
TransactionId_83262,2.813524692436591e-06
TransactionId_32512,9.782142911037471e-06
TransactionId_41513,5.281255724604909e-06
TransactionId_131248,2.813524692436591e-06
TransactionId_135075,4.0076189449696084e-06
TransactionId_147,2.813524692436591e-06
TransactionId_68077,-1.409601102055974e-06
TransactionId_91975,2.813524692436591e-06
TransactionId_55042,5.281255724604909e-06
TransactionId_87588,3.5091766225072494e-06
TransactionId_60432,-6.805663761370713e-06
TransactionId_31206,2.813524692436591e-06
TransactionId_127409,2.813524692436591e-06
TransactionId_41827,-7.139491719853307e-07
TransactionId_100165,2.813524692436591e-06
TransactionId_47284,4.0076189449696084e-06
TransactionId_62383,5.281255724604909e-06
TransactionId_136221,5.281255724604909e-06
TransactionId_54326,2.813524692436591e-06
TransactionId_8096,-7.139491719853307e-07
TransactionId_134670,5.844919418474692e-07
TransactionId_11904,5.281255724604909e-06
TransactionId_62366,5.844919418474692e-07
TransactionId_12361,5.844919418474692e-07
TransactionId_33628,2.813524692436591e-06
TransactionId_16356,5.844919418474692e-07
TransactionId_19126,5.844919418474692e-07
TransactionId_19065,2.813524692436591e-06
TransactionId_117256,-7.139491719853307e-07
TransactionId_112111,-6.11001183130007e-06
TransactionId_62097,2.813524692436591e-06
TransactionId_43296,0.00012503010644505976
TransactionId_31190,2.813524692436591e-06
TransactionId_73554,5.844919418474692e-07
TransactionId_140324,2.813524692436591e-06
TransactionId_95661,5.281255724604909e-06
TransactionId_54524,0.0003934611663122759
TransactionId_95136,-7.139491719853307e-07
TransactionId_134314,2.813524692436591e-06
TransactionId_89785,5.281255724604909e-06
TransactionId_28313,0.0003934611663122759
TransactionId_13697,2.813524692436591e-06
TransactionId_5044,5.844919418474692e-07
TransactionId_11640,2.813524692436591e-06
TransactionId_41719,5.281255724604909e-06
TransactionId_113410,-7.139491719853307e-07
TransactionId_38008,3.3119670148989753e-06
TransactionId_22280,2.813524692436591e-06
TransactionId_117226,-1.111599882231621e-07
TransactionId_126997,2.813524692436591e-06
TransactionId_119801,2.813524692436591e-06
TransactionId_135021,4.585603794534278e-06
TransactionId_74721,2.813524692436591e-06
TransactionId_11324,5.281255724604909e-06
TransactionId_126122,-1.409601102055974e-06
TransactionId_84106,5.281255724604909e-06
TransactionId_19915,2.813524692436591e-06
TransactionId_38228,5.281255724604909e-06
TransactionId_19423,-7.139491719853307e-07
TransactionId_60144,3.844950719551103e-06
TransactionId_10395,-1.409601102055974e-06
TransactionId_25339,2.813524692436591e-06
TransactionId_136865,5.281255724604909e-06
TransactionId_44433,-7.139491719853307e-07
TransactionId_63706,2.813524692436591e-06
TransactionId_105196,5.281255724604909e-06
TransactionId_53638,4.585603794534278e-06
TransactionId_43908,2.813524692436591e-06
TransactionId_91408,5.281255724604909e-06
TransactionId_120799,2.813524692436591e-06
TransactionId_102133,5.281255724604909e-06
TransactionId_27458,-7.139491719853307e-07
TransactionId_72690,4.0076189449696084e-06
TransactionId_84469,2.813524692436591e-06
TransactionId_35677,-1.111599882231621e-07
TransactionId_27965,4.0076189449696084e-06
TransactionId_129631,5.281255724604909e-06
TransactionId_25359,2.813524692436591e-06
TransactionId_13852,5.281255724604909e-06
TransactionId_32441,2.813524692436591e-06
TransactionId_68041,1.5709805884515547e-06
TransactionId_29956,4.0076189449696084e-06
TransactionId_181,2.813524692436591e-06
TransactionId_96435,5.281255724604909e-06
TransactionId_39094,2.813524692436591e-06
TransactionId_139945,5.281255724604909e-06
TransactionId_33472,3.844950719551103e-06
TransactionId_88436,2.813524692436591e-06
TransactionId_82243,2.813524692436591e-06
TransactionId_44419,5.281255724604909e-06
TransactionId_37361,2.813524692436591e-06
TransactionId_47043,5.281255724604909e-06
TransactionId_25697,5.281255724604909e-06
TransactionId_10517,4.0076189449696084e-06
TransactionId_100430,2.813524692436591e-06
TransactionId_15592,5.281255724604909e-06
TransactionId_44733,4.585603794534278e-06
TransactionId_39027,0.0003934611663122759
TransactionId_55419,5.281255724604909e-06
TransactionId_22364,2.813524692436591e-06
TransactionId_96657,2.813524692436591e-06
TransactionId_46959,2.813524692436591e-06
TransactionId_101057,5.281255724604909e-06
TransactionId_131316,2.813524692436591e-06
TransactionId_80857,-7.139491719853307e-07
TransactionId_2119,5.281255724604909e-06
TransactionId_127148,2.813524692436591e-06
TransactionId_103860,2.813524692436591e-06
TransactionId_40443,2.3210386457108429e-07
TransactionId_124474,6.227308761161337e-06
TransactionId_36114,5.844919418474692e-07
TransactionId_76275,2.813524692436591e-06
TransactionId_71343,4.0076189449696084e-06
TransactionId_31869,5.281255724604909e-06
TransactionId_113097,2.3210386457108429e-07
TransactionId_92215,0.0003934611663122759
TransactionId_3274,-7.139491719853307e-07
TransactionId_90118,2.813524692436591e-06
TransactionId_127602,2.813524692436591e-06
TransactionId_114310,2.813524692436591e-06
TransactionId_18140,2.813524692436591e-06
TransactionId_84564,2.813524692436591e-06
TransactionId_128887,5.281255724604909e-06
TransactionId_34275,-7.139491719853307e-07
TransactionId_29884,2.813524692436591e-06
TransactionId_43277,2.813524692436591e-06
TransactionId_76494,2.813524692436591e-06
TransactionId_72631,5.281255724604909e-06
TransactionId_118719,1.289194358398231e-05
TransactionId_112887,2.813524692436591e-06
TransactionId_133241,5.281255724604909e-06
TransactionId_20308,2.813524692436591e-06
TransactionId_61869,5.281255724604909e-06
TransactionId_121429,3.3119670148989753e-06
TransactionId_122612,-7.139491719853307e-07
TransactionId_104856,2.813524692436591e-06
TransactionId_34129,4.0076189449696084e-06
TransactionId_120084,3.3119670148989753e-06
TransactionId_26996,2.813524692436591e-06
TransactionId_85418,5.281255724604909e-06
TransactionId_92410,4.0076189449696084e-06
TransactionId_47827,2.813524692436591e-06
TransactionId_89427,2.813524692436591e-06
TransactionId_58217,5.281255724604909e-06
TransactionId_134953,2.813524692436591e-06
TransactionId_93393,4.0076189449696084e-06
TransactionId_68159,5.281255724604909e-06
TransactionId_57390,5.281255724604909e-06
TransactionId_93363,2.813524692436591e-06
TransactionId_140200,5.281255724604909e-06
TransactionId_131324,5.281255724604909e-06
TransactionId_70978,-1.8551870143346312e-05
TransactionId_29225,3.844950719551103e-06
TransactionId_123073,2.813524692436591e-06
TransactionId_47663,2.5465096057183035e-06
TransactionId_77920,0.033969827744604594
TransactionId_96358,3.844950719551103e-06
TransactionId_22975,-7.139491719853307e-07
TransactionId_66880,2.813524692436591e-06
TransactionId_36119,4.0076189449696084e-06
TransactionId_75962,5.281255724604909e-06
TransactionId_88529,2.813524692436591e-06
TransactionId_61532,2.813524692436591e-06
TransactionId_71335,2.813524692436591e-06
TransactionId_114741,1.289194358398231e-05
TransactionId_106736,5.281255724604909e-06
TransactionId_32216,5.844919418474692e-07
TransactionId_105777,2.813524692436591e-06
TransactionId_91047,5.281255724604909e-06
TransactionId_111142,5.844919418474692e-07
TransactionId_48015,2.813524692436591e-06
TransactionId_11299,4.0076189449696084e-06
TransactionId_33670,2.813524692436591e-06
TransactionId_31298,5.281255724604909e-06
TransactionId_104842,5.281255724604909e-06
TransactionId_93568,2.813524692436591e-06
TransactionId_75131,5.281255724604909e-06
TransactionId_103935,2.813524692436591e-06
TransactionId_30349,5.281255724604909e-06
TransactionId_73561,5.281255724604909e-06
TransactionId_5782,2.813524692436591e-06
TransactionId_47898,3.3119670148989753e-06
TransactionId_74003,2.813524692436591e-06
TransactionId_116021,5.281255724604909e-06
TransactionId_17009,2.813524692436591e-06
TransactionId_100579,4.0076189449696084e-06
TransactionId_23421,2.813524692436591e-06
TransactionId_113323,-1.409601102055974e-06
TransactionId_36656,2.813524692436591e-06
TransactionId_77792,4.0076189449696084e-06
TransactionId_88756,3.3119670148989753e-06
TransactionId_53821,5.281255724604909e-06
TransactionId_31192,2.813524692436591e-06
TransactionId_115115,6.7696354002108824e-06
TransactionId_6746,0.763670362351823
TransactionId_94049,2.813524692436591e-06
TransactionId_73452,5.281255724604909e-06
TransactionId_111456,4.585603794534278e-06
TransactionId_42243,-7.139491719853307e-07
TransactionId_119569,2.813524692436591e-06
TransactionId_100397,5.844919418474692e-07
TransactionId_119388,2.813524692436591e-06
TransactionId_24008,4.0076189449696084e-06
TransactionId_9735,5.844919418474692e-07
TransactionId_90925,5.281255724604909e-06
TransactionId_133895,2.813524692436591e-06
TransactionId_5758,4.0076189449696084e-06
TransactionId_13085,2.813524692436591e-06
TransactionId_118726,-1.409601102055974e-06
TransactionId_2903,2.813524692436591e-06
TransactionId_139329,-1.409601102055974e-06
TransactionId_29536,4.0076189449696084e-06
TransactionId_74031,2.813524692436591e-06
TransactionId_30125,-1.111599882231621e-07
TransactionId_55357,-0.000590899273050493
TransactionId_79382,2.813524692436591e-06
TransactionId_4291,2.813524692436591e-06
TransactionId_63133,-7.139491719853307e-07
TransactionId_114223,0.0003934611663122759
TransactionId_7209,2.813524692436591e-06
TransactionId_20777,2.813524692436591e-06
TransactionId_15894,0.00012503010644505976
TransactionId_86801,-1.111599882231621e-07
TransactionId_119471,-6.20744243907854e-05
TransactionId_91819,3.4925626422747182e-06
TransactionId_35831,2.813524692436591e-06
TransactionId_58709,0.00024687556077413933
TransactionId_1940,2.813524692436591e-06
TransactionId_6341,-7.946027908848686e-05
TransactionId_41421,-1.409601102055974e-06
TransactionId_2905,-1.409601102055974e-06
TransactionId_122383,5.3520572247817026e-05
TransactionId_6283,5.3520572247817026e-05
TransactionId_31697,-3.772374661185129e-06
TransactionId_29929,4.6172158020531914e-07
TransactionId_99627,5.281255724604909e-06
TransactionId_43481,-1.409601102055974e-06
TransactionId_113279,2.813524692436591e-06
TransactionId_56731,2.3210386457108429e-07
TransactionId_54240,2.813524692436591e-06
TransactionId_28582,-0.005490997656317238
TransactionId_80357,-8.856420376603107e-05
TransactionId_20681,-1.409601102055974e-06
TransactionId_27551,2.813524692436591e-06
TransactionId_125177,5.281255724604909e-06
TransactionId_80066,3.149298789480472e-06
TransactionId_73999,2.813524692436591e-06
TransactionId_54950,-1.409601102055974e-06
TransactionId_67273,-7.139491719853307e-07
TransactionId_38546,2.813524692436591e-06
TransactionId_15716,-7.139491719853307e-07
TransactionId_26666,5.281255724604909e-06
TransactionId_96586,2.813524692436591e-06
TransactionId_43695,-1.409601102055974e-06
TransactionId_60782,2.813524692436591e-06
TransactionId_110343,-1.409601102055974e-06
TransactionId_140499,-7.139491719853307e-07
TransactionId_51214,2.813524692436591e-06
TransactionId_119983,3.3119670148989753e-06
TransactionId_37592,-7.139491719853307e-07
TransactionId_63995,2.813524692436591e-06
TransactionId_81182,2.813524692436591e-06
TransactionId_20005,9.782142911037471e-06
TransactionId_19057,9.782142911037471e-06
TransactionId_123525,5.281255724604909e-06
TransactionId_103676,2.813524692436591e-06
TransactionId_70337,0.00012503010644505976
TransactionId_25357,-1.409601102055974e-06
TransactionId_41760,2.813524692436591e-06
TransactionId_129305,5.281255724604909e-06
TransactionId_55575,4.0076189449696084e-06
TransactionId_14309,2.813524692436591e-06
TransactionId_56961,2.813524692436591e-06
TransactionId_8657,2.813524692436591e-06
TransactionId_128173,2.813524692436591e-06
TransactionId_59051,-1.409601102055974e-06
TransactionId_25573,2.813524692436591e-06
TransactionId_45085,-7.139491719853307e-07
TransactionId_84958,5.281255724604909e-06
TransactionId_51967,2.813524692436591e-06
TransactionId_27756,5.281255724604909e-06
TransactionId_83133,-0.00010433118527914159
TransactionId_115023,-1.409601102055974e-06
TransactionId_136376,5.281255724604909e-06
TransactionId_125003,5.844919418474692e-07
TransactionId_118144,2.813524692436591e-06
TransactionId_24244,2.813524692436591e-06
TransactionId_115291,9.782142911037471e-06
TransactionId_16755,9.782142911037471e-06
TransactionId_87791,5.281255724604909e-06
